,anomaly,machine_type,model_type,length,filename,file_path
15888,1,valve,id_04,10.0,00000101.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000101.wav
15889,1,valve,id_04,10.0,00000102.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000102.wav
15890,1,valve,id_04,10.0,00000103.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000103.wav
15891,1,valve,id_04,10.0,00000104.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000104.wav
15892,1,valve,id_04,10.0,00000105.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000105.wav
15893,1,valve,id_04,10.0,00000106.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000106.wav
15894,1,valve,id_04,10.0,00000107.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000107.wav
15895,1,valve,id_04,10.0,00000108.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000108.wav
15896,1,valve,id_04,10.0,00000109.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000109.wav
15897,1,valve,id_04,10.0,00000110.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000110.wav
15898,1,valve,id_04,10.0,00000111.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000111.wav
15899,1,valve,id_04,10.0,00000112.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000112.wav
15900,1,valve,id_04,10.0,00000113.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000113.wav
15901,1,valve,id_04,10.0,00000114.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000114.wav
15902,1,valve,id_04,10.0,00000115.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000115.wav
15903,1,valve,id_04,10.0,00000116.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000116.wav
15904,1,valve,id_04,10.0,00000117.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000117.wav
15905,1,valve,id_04,10.0,00000118.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000118.wav
15906,1,valve,id_04,10.0,00000119.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\abnormal\00000119.wav
15907,0,valve,id_04,10.0,00000000.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000000.wav
15908,0,valve,id_04,10.0,00000001.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000001.wav
15909,0,valve,id_04,10.0,00000002.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000002.wav
15910,0,valve,id_04,10.0,00000003.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000003.wav
15911,0,valve,id_04,10.0,00000004.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000004.wav
15912,0,valve,id_04,10.0,00000005.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000005.wav
15913,0,valve,id_04,10.0,00000006.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000006.wav
15914,0,valve,id_04,10.0,00000007.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000007.wav
15915,0,valve,id_04,10.0,00000008.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000008.wav
15916,0,valve,id_04,10.0,00000009.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000009.wav
15917,0,valve,id_04,10.0,00000010.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000010.wav
15918,0,valve,id_04,10.0,00000011.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000011.wav
15919,0,valve,id_04,10.0,00000012.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000012.wav
15920,0,valve,id_04,10.0,00000013.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000013.wav
15921,0,valve,id_04,10.0,00000014.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000014.wav
15922,0,valve,id_04,10.0,00000015.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000015.wav
15923,0,valve,id_04,10.0,00000016.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000016.wav
15924,0,valve,id_04,10.0,00000017.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000017.wav
15925,0,valve,id_04,10.0,00000018.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000018.wav
15926,0,valve,id_04,10.0,00000019.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000019.wav
15927,0,valve,id_04,10.0,00000020.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000020.wav
15928,0,valve,id_04,10.0,00000021.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000021.wav
15929,0,valve,id_04,10.0,00000022.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000022.wav
15930,0,valve,id_04,10.0,00000023.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000023.wav
15931,0,valve,id_04,10.0,00000024.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000024.wav
15932,0,valve,id_04,10.0,00000025.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000025.wav
15933,0,valve,id_04,10.0,00000026.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000026.wav
15934,0,valve,id_04,10.0,00000027.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000027.wav
15935,0,valve,id_04,10.0,00000028.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000028.wav
15936,0,valve,id_04,10.0,00000029.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000029.wav
15937,0,valve,id_04,10.0,00000030.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000030.wav
15938,0,valve,id_04,10.0,00000031.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000031.wav
15939,0,valve,id_04,10.0,00000032.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000032.wav
15940,0,valve,id_04,10.0,00000033.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000033.wav
15941,0,valve,id_04,10.0,00000034.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000034.wav
15942,0,valve,id_04,10.0,00000035.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000035.wav
15943,0,valve,id_04,10.0,00000036.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000036.wav
15944,0,valve,id_04,10.0,00000037.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000037.wav
15945,0,valve,id_04,10.0,00000038.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000038.wav
15946,0,valve,id_04,10.0,00000039.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000039.wav
15947,0,valve,id_04,10.0,00000040.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000040.wav
15948,0,valve,id_04,10.0,00000041.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000041.wav
15949,0,valve,id_04,10.0,00000042.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000042.wav
15950,0,valve,id_04,10.0,00000043.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000043.wav
15951,0,valve,id_04,10.0,00000044.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000044.wav
15952,0,valve,id_04,10.0,00000045.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000045.wav
15953,0,valve,id_04,10.0,00000046.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000046.wav
15954,0,valve,id_04,10.0,00000047.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000047.wav
15955,0,valve,id_04,10.0,00000048.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000048.wav
15956,0,valve,id_04,10.0,00000049.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000049.wav
15957,0,valve,id_04,10.0,00000050.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000050.wav
15958,0,valve,id_04,10.0,00000051.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000051.wav
15959,0,valve,id_04,10.0,00000052.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000052.wav
15960,0,valve,id_04,10.0,00000053.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000053.wav
15961,0,valve,id_04,10.0,00000054.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000054.wav
15962,0,valve,id_04,10.0,00000055.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000055.wav
15963,0,valve,id_04,10.0,00000056.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000056.wav
15964,0,valve,id_04,10.0,00000057.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000057.wav
15965,0,valve,id_04,10.0,00000058.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000058.wav
15966,0,valve,id_04,10.0,00000059.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000059.wav
15967,0,valve,id_04,10.0,00000060.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000060.wav
15968,0,valve,id_04,10.0,00000061.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000061.wav
15969,0,valve,id_04,10.0,00000062.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000062.wav
15970,0,valve,id_04,10.0,00000063.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000063.wav
15971,0,valve,id_04,10.0,00000064.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000064.wav
15972,0,valve,id_04,10.0,00000065.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000065.wav
15973,0,valve,id_04,10.0,00000066.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000066.wav
15974,0,valve,id_04,10.0,00000067.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000067.wav
15975,0,valve,id_04,10.0,00000068.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000068.wav
15976,0,valve,id_04,10.0,00000069.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000069.wav
15977,0,valve,id_04,10.0,00000070.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000070.wav
15978,0,valve,id_04,10.0,00000071.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000071.wav
15979,0,valve,id_04,10.0,00000072.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000072.wav
15980,0,valve,id_04,10.0,00000073.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000073.wav
15981,0,valve,id_04,10.0,00000074.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000074.wav
15982,0,valve,id_04,10.0,00000075.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000075.wav
15983,0,valve,id_04,10.0,00000076.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000076.wav
15984,0,valve,id_04,10.0,00000077.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000077.wav
15985,0,valve,id_04,10.0,00000078.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000078.wav
15986,0,valve,id_04,10.0,00000079.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000079.wav
15987,0,valve,id_04,10.0,00000080.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000080.wav
15988,0,valve,id_04,10.0,00000081.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000081.wav
15989,0,valve,id_04,10.0,00000082.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000082.wav
15990,0,valve,id_04,10.0,00000083.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000083.wav
15991,0,valve,id_04,10.0,00000084.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000084.wav
15992,0,valve,id_04,10.0,00000085.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000085.wav
15993,0,valve,id_04,10.0,00000086.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000086.wav
15994,0,valve,id_04,10.0,00000087.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000087.wav
15995,0,valve,id_04,10.0,00000088.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000088.wav
15996,0,valve,id_04,10.0,00000089.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000089.wav
15997,0,valve,id_04,10.0,00000090.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000090.wav
15998,0,valve,id_04,10.0,00000091.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000091.wav
15999,0,valve,id_04,10.0,00000092.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000092.wav
16000,0,valve,id_04,10.0,00000093.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000093.wav
16001,0,valve,id_04,10.0,00000094.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000094.wav
16002,0,valve,id_04,10.0,00000095.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000095.wav
16003,0,valve,id_04,10.0,00000096.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000096.wav
16004,0,valve,id_04,10.0,00000097.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000097.wav
16005,0,valve,id_04,10.0,00000098.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000098.wav
16006,0,valve,id_04,10.0,00000099.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000099.wav
16007,0,valve,id_04,10.0,00000100.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000100.wav
16008,0,valve,id_04,10.0,00000101.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000101.wav
16009,0,valve,id_04,10.0,00000102.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000102.wav
16010,0,valve,id_04,10.0,00000103.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000103.wav
16011,0,valve,id_04,10.0,00000104.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000104.wav
16012,0,valve,id_04,10.0,00000105.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000105.wav
16013,0,valve,id_04,10.0,00000106.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000106.wav
16014,0,valve,id_04,10.0,00000107.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000107.wav
16015,0,valve,id_04,10.0,00000108.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000108.wav
16016,0,valve,id_04,10.0,00000109.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000109.wav
16017,0,valve,id_04,10.0,00000110.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000110.wav
16018,0,valve,id_04,10.0,00000111.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000111.wav
16019,0,valve,id_04,10.0,00000112.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000112.wav
16020,0,valve,id_04,10.0,00000113.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000113.wav
16021,0,valve,id_04,10.0,00000114.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000114.wav
16022,0,valve,id_04,10.0,00000115.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000115.wav
16023,0,valve,id_04,10.0,00000116.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000116.wav
16024,0,valve,id_04,10.0,00000117.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000117.wav
16025,0,valve,id_04,10.0,00000118.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000118.wav
16026,0,valve,id_04,10.0,00000119.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000119.wav
16027,0,valve,id_04,10.0,00000120.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000120.wav
16028,0,valve,id_04,10.0,00000121.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000121.wav
16029,0,valve,id_04,10.0,00000122.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000122.wav
16030,0,valve,id_04,10.0,00000123.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000123.wav
16031,0,valve,id_04,10.0,00000124.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000124.wav
16032,0,valve,id_04,10.0,00000125.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000125.wav
16033,0,valve,id_04,10.0,00000126.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000126.wav
16034,0,valve,id_04,10.0,00000127.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000127.wav
16035,0,valve,id_04,10.0,00000128.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000128.wav
16036,0,valve,id_04,10.0,00000129.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000129.wav
16037,0,valve,id_04,10.0,00000130.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000130.wav
16038,0,valve,id_04,10.0,00000131.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000131.wav
16039,0,valve,id_04,10.0,00000132.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000132.wav
16040,0,valve,id_04,10.0,00000133.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000133.wav
16041,0,valve,id_04,10.0,00000134.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000134.wav
16042,0,valve,id_04,10.0,00000135.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000135.wav
16043,0,valve,id_04,10.0,00000136.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000136.wav
16044,0,valve,id_04,10.0,00000137.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000137.wav
16045,0,valve,id_04,10.0,00000138.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000138.wav
16046,0,valve,id_04,10.0,00000139.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000139.wav
16047,0,valve,id_04,10.0,00000140.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000140.wav
16048,0,valve,id_04,10.0,00000141.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000141.wav
16049,0,valve,id_04,10.0,00000142.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000142.wav
16050,0,valve,id_04,10.0,00000143.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000143.wav
16051,0,valve,id_04,10.0,00000144.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000144.wav
16052,0,valve,id_04,10.0,00000145.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000145.wav
16053,0,valve,id_04,10.0,00000146.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000146.wav
16054,0,valve,id_04,10.0,00000147.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000147.wav
16055,0,valve,id_04,10.0,00000148.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000148.wav
16056,0,valve,id_04,10.0,00000149.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000149.wav
16057,0,valve,id_04,10.0,00000150.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000150.wav
16058,0,valve,id_04,10.0,00000151.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000151.wav
16059,0,valve,id_04,10.0,00000152.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000152.wav
16060,0,valve,id_04,10.0,00000153.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000153.wav
16061,0,valve,id_04,10.0,00000154.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000154.wav
16062,0,valve,id_04,10.0,00000155.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000155.wav
16063,0,valve,id_04,10.0,00000156.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000156.wav
16064,0,valve,id_04,10.0,00000157.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000157.wav
16065,0,valve,id_04,10.0,00000158.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\valve\id_04\normal\00000158.wav
