,file_no,machine,model,anomaly,file_name,file_rel_path,duration_s,fs_Hz,SNR_dB
4488,4488,fan,6,1,00000314.wav,6_dB_fan\fan\id_06\abnormal\00000314.wav,10.0,16000,6
4489,4489,fan,6,1,00000315.wav,6_dB_fan\fan\id_06\abnormal\00000315.wav,10.0,16000,6
4490,4490,fan,6,1,00000316.wav,6_dB_fan\fan\id_06\abnormal\00000316.wav,10.0,16000,6
4491,4491,fan,6,1,00000317.wav,6_dB_fan\fan\id_06\abnormal\00000317.wav,10.0,16000,6
4492,4492,fan,6,1,00000318.wav,6_dB_fan\fan\id_06\abnormal\00000318.wav,10.0,16000,6
4493,4493,fan,6,1,00000319.wav,6_dB_fan\fan\id_06\abnormal\00000319.wav,10.0,16000,6
4494,4494,fan,6,1,00000320.wav,6_dB_fan\fan\id_06\abnormal\00000320.wav,10.0,16000,6
4495,4495,fan,6,1,00000321.wav,6_dB_fan\fan\id_06\abnormal\00000321.wav,10.0,16000,6
4496,4496,fan,6,1,00000322.wav,6_dB_fan\fan\id_06\abnormal\00000322.wav,10.0,16000,6
4497,4497,fan,6,1,00000323.wav,6_dB_fan\fan\id_06\abnormal\00000323.wav,10.0,16000,6
4498,4498,fan,6,1,00000324.wav,6_dB_fan\fan\id_06\abnormal\00000324.wav,10.0,16000,6
4499,4499,fan,6,1,00000325.wav,6_dB_fan\fan\id_06\abnormal\00000325.wav,10.0,16000,6
4500,4500,fan,6,1,00000326.wav,6_dB_fan\fan\id_06\abnormal\00000326.wav,10.0,16000,6
4501,4501,fan,6,1,00000327.wav,6_dB_fan\fan\id_06\abnormal\00000327.wav,10.0,16000,6
4502,4502,fan,6,1,00000328.wav,6_dB_fan\fan\id_06\abnormal\00000328.wav,10.0,16000,6
4503,4503,fan,6,1,00000329.wav,6_dB_fan\fan\id_06\abnormal\00000329.wav,10.0,16000,6
4504,4504,fan,6,1,00000330.wav,6_dB_fan\fan\id_06\abnormal\00000330.wav,10.0,16000,6
4505,4505,fan,6,1,00000331.wav,6_dB_fan\fan\id_06\abnormal\00000331.wav,10.0,16000,6
4506,4506,fan,6,1,00000332.wav,6_dB_fan\fan\id_06\abnormal\00000332.wav,10.0,16000,6
4507,4507,fan,6,1,00000333.wav,6_dB_fan\fan\id_06\abnormal\00000333.wav,10.0,16000,6
4508,4508,fan,6,1,00000334.wav,6_dB_fan\fan\id_06\abnormal\00000334.wav,10.0,16000,6
4509,4509,fan,6,1,00000335.wav,6_dB_fan\fan\id_06\abnormal\00000335.wav,10.0,16000,6
4510,4510,fan,6,1,00000336.wav,6_dB_fan\fan\id_06\abnormal\00000336.wav,10.0,16000,6
4511,4511,fan,6,1,00000337.wav,6_dB_fan\fan\id_06\abnormal\00000337.wav,10.0,16000,6
4512,4512,fan,6,1,00000338.wav,6_dB_fan\fan\id_06\abnormal\00000338.wav,10.0,16000,6
4513,4513,fan,6,1,00000339.wav,6_dB_fan\fan\id_06\abnormal\00000339.wav,10.0,16000,6
4514,4514,fan,6,1,00000340.wav,6_dB_fan\fan\id_06\abnormal\00000340.wav,10.0,16000,6
4515,4515,fan,6,1,00000341.wav,6_dB_fan\fan\id_06\abnormal\00000341.wav,10.0,16000,6
4516,4516,fan,6,1,00000342.wav,6_dB_fan\fan\id_06\abnormal\00000342.wav,10.0,16000,6
4517,4517,fan,6,1,00000343.wav,6_dB_fan\fan\id_06\abnormal\00000343.wav,10.0,16000,6
4518,4518,fan,6,1,00000344.wav,6_dB_fan\fan\id_06\abnormal\00000344.wav,10.0,16000,6
4519,4519,fan,6,1,00000345.wav,6_dB_fan\fan\id_06\abnormal\00000345.wav,10.0,16000,6
4520,4520,fan,6,1,00000346.wav,6_dB_fan\fan\id_06\abnormal\00000346.wav,10.0,16000,6
4521,4521,fan,6,1,00000347.wav,6_dB_fan\fan\id_06\abnormal\00000347.wav,10.0,16000,6
4522,4522,fan,6,1,00000348.wav,6_dB_fan\fan\id_06\abnormal\00000348.wav,10.0,16000,6
4523,4523,fan,6,1,00000349.wav,6_dB_fan\fan\id_06\abnormal\00000349.wav,10.0,16000,6
4524,4524,fan,6,1,00000350.wav,6_dB_fan\fan\id_06\abnormal\00000350.wav,10.0,16000,6
4525,4525,fan,6,1,00000351.wav,6_dB_fan\fan\id_06\abnormal\00000351.wav,10.0,16000,6
4526,4526,fan,6,1,00000352.wav,6_dB_fan\fan\id_06\abnormal\00000352.wav,10.0,16000,6
4527,4527,fan,6,1,00000353.wav,6_dB_fan\fan\id_06\abnormal\00000353.wav,10.0,16000,6
4528,4528,fan,6,1,00000354.wav,6_dB_fan\fan\id_06\abnormal\00000354.wav,10.0,16000,6
4529,4529,fan,6,1,00000355.wav,6_dB_fan\fan\id_06\abnormal\00000355.wav,10.0,16000,6
4530,4530,fan,6,1,00000356.wav,6_dB_fan\fan\id_06\abnormal\00000356.wav,10.0,16000,6
4531,4531,fan,6,1,00000357.wav,6_dB_fan\fan\id_06\abnormal\00000357.wav,10.0,16000,6
4532,4532,fan,6,1,00000358.wav,6_dB_fan\fan\id_06\abnormal\00000358.wav,10.0,16000,6
4533,4533,fan,6,1,00000359.wav,6_dB_fan\fan\id_06\abnormal\00000359.wav,10.0,16000,6
4534,4534,fan,6,1,00000360.wav,6_dB_fan\fan\id_06\abnormal\00000360.wav,10.0,16000,6
4535,4535,fan,6,0,00000000.wav,6_dB_fan\fan\id_06\normal\00000000.wav,10.0,16000,6
4536,4536,fan,6,0,00000001.wav,6_dB_fan\fan\id_06\normal\00000001.wav,10.0,16000,6
4537,4537,fan,6,0,00000002.wav,6_dB_fan\fan\id_06\normal\00000002.wav,10.0,16000,6
4538,4538,fan,6,0,00000003.wav,6_dB_fan\fan\id_06\normal\00000003.wav,10.0,16000,6
4539,4539,fan,6,0,00000004.wav,6_dB_fan\fan\id_06\normal\00000004.wav,10.0,16000,6
4540,4540,fan,6,0,00000005.wav,6_dB_fan\fan\id_06\normal\00000005.wav,10.0,16000,6
4541,4541,fan,6,0,00000006.wav,6_dB_fan\fan\id_06\normal\00000006.wav,10.0,16000,6
4542,4542,fan,6,0,00000007.wav,6_dB_fan\fan\id_06\normal\00000007.wav,10.0,16000,6
4543,4543,fan,6,0,00000008.wav,6_dB_fan\fan\id_06\normal\00000008.wav,10.0,16000,6
4544,4544,fan,6,0,00000009.wav,6_dB_fan\fan\id_06\normal\00000009.wav,10.0,16000,6
4545,4545,fan,6,0,00000010.wav,6_dB_fan\fan\id_06\normal\00000010.wav,10.0,16000,6
4546,4546,fan,6,0,00000011.wav,6_dB_fan\fan\id_06\normal\00000011.wav,10.0,16000,6
4547,4547,fan,6,0,00000012.wav,6_dB_fan\fan\id_06\normal\00000012.wav,10.0,16000,6
4548,4548,fan,6,0,00000013.wav,6_dB_fan\fan\id_06\normal\00000013.wav,10.0,16000,6
4549,4549,fan,6,0,00000014.wav,6_dB_fan\fan\id_06\normal\00000014.wav,10.0,16000,6
4550,4550,fan,6,0,00000015.wav,6_dB_fan\fan\id_06\normal\00000015.wav,10.0,16000,6
4551,4551,fan,6,0,00000016.wav,6_dB_fan\fan\id_06\normal\00000016.wav,10.0,16000,6
4552,4552,fan,6,0,00000017.wav,6_dB_fan\fan\id_06\normal\00000017.wav,10.0,16000,6
4553,4553,fan,6,0,00000018.wav,6_dB_fan\fan\id_06\normal\00000018.wav,10.0,16000,6
4554,4554,fan,6,0,00000019.wav,6_dB_fan\fan\id_06\normal\00000019.wav,10.0,16000,6
4555,4555,fan,6,0,00000020.wav,6_dB_fan\fan\id_06\normal\00000020.wav,10.0,16000,6
4556,4556,fan,6,0,00000021.wav,6_dB_fan\fan\id_06\normal\00000021.wav,10.0,16000,6
4557,4557,fan,6,0,00000022.wav,6_dB_fan\fan\id_06\normal\00000022.wav,10.0,16000,6
4558,4558,fan,6,0,00000023.wav,6_dB_fan\fan\id_06\normal\00000023.wav,10.0,16000,6
4559,4559,fan,6,0,00000024.wav,6_dB_fan\fan\id_06\normal\00000024.wav,10.0,16000,6
4560,4560,fan,6,0,00000025.wav,6_dB_fan\fan\id_06\normal\00000025.wav,10.0,16000,6
4561,4561,fan,6,0,00000026.wav,6_dB_fan\fan\id_06\normal\00000026.wav,10.0,16000,6
4562,4562,fan,6,0,00000027.wav,6_dB_fan\fan\id_06\normal\00000027.wav,10.0,16000,6
4563,4563,fan,6,0,00000028.wav,6_dB_fan\fan\id_06\normal\00000028.wav,10.0,16000,6
4564,4564,fan,6,0,00000029.wav,6_dB_fan\fan\id_06\normal\00000029.wav,10.0,16000,6
4565,4565,fan,6,0,00000030.wav,6_dB_fan\fan\id_06\normal\00000030.wav,10.0,16000,6
4566,4566,fan,6,0,00000031.wav,6_dB_fan\fan\id_06\normal\00000031.wav,10.0,16000,6
4567,4567,fan,6,0,00000032.wav,6_dB_fan\fan\id_06\normal\00000032.wav,10.0,16000,6
4568,4568,fan,6,0,00000033.wav,6_dB_fan\fan\id_06\normal\00000033.wav,10.0,16000,6
4569,4569,fan,6,0,00000034.wav,6_dB_fan\fan\id_06\normal\00000034.wav,10.0,16000,6
4570,4570,fan,6,0,00000035.wav,6_dB_fan\fan\id_06\normal\00000035.wav,10.0,16000,6
4571,4571,fan,6,0,00000036.wav,6_dB_fan\fan\id_06\normal\00000036.wav,10.0,16000,6
4572,4572,fan,6,0,00000037.wav,6_dB_fan\fan\id_06\normal\00000037.wav,10.0,16000,6
4573,4573,fan,6,0,00000038.wav,6_dB_fan\fan\id_06\normal\00000038.wav,10.0,16000,6
4574,4574,fan,6,0,00000039.wav,6_dB_fan\fan\id_06\normal\00000039.wav,10.0,16000,6
4575,4575,fan,6,0,00000040.wav,6_dB_fan\fan\id_06\normal\00000040.wav,10.0,16000,6
4576,4576,fan,6,0,00000041.wav,6_dB_fan\fan\id_06\normal\00000041.wav,10.0,16000,6
4577,4577,fan,6,0,00000042.wav,6_dB_fan\fan\id_06\normal\00000042.wav,10.0,16000,6
4578,4578,fan,6,0,00000043.wav,6_dB_fan\fan\id_06\normal\00000043.wav,10.0,16000,6
4579,4579,fan,6,0,00000044.wav,6_dB_fan\fan\id_06\normal\00000044.wav,10.0,16000,6
4580,4580,fan,6,0,00000045.wav,6_dB_fan\fan\id_06\normal\00000045.wav,10.0,16000,6
4581,4581,fan,6,0,00000046.wav,6_dB_fan\fan\id_06\normal\00000046.wav,10.0,16000,6
4582,4582,fan,6,0,00000047.wav,6_dB_fan\fan\id_06\normal\00000047.wav,10.0,16000,6
4583,4583,fan,6,0,00000048.wav,6_dB_fan\fan\id_06\normal\00000048.wav,10.0,16000,6
4584,4584,fan,6,0,00000049.wav,6_dB_fan\fan\id_06\normal\00000049.wav,10.0,16000,6
4585,4585,fan,6,0,00000050.wav,6_dB_fan\fan\id_06\normal\00000050.wav,10.0,16000,6
4586,4586,fan,6,0,00000051.wav,6_dB_fan\fan\id_06\normal\00000051.wav,10.0,16000,6
4587,4587,fan,6,0,00000052.wav,6_dB_fan\fan\id_06\normal\00000052.wav,10.0,16000,6
4588,4588,fan,6,0,00000053.wav,6_dB_fan\fan\id_06\normal\00000053.wav,10.0,16000,6
4589,4589,fan,6,0,00000054.wav,6_dB_fan\fan\id_06\normal\00000054.wav,10.0,16000,6
4590,4590,fan,6,0,00000055.wav,6_dB_fan\fan\id_06\normal\00000055.wav,10.0,16000,6
4591,4591,fan,6,0,00000056.wav,6_dB_fan\fan\id_06\normal\00000056.wav,10.0,16000,6
4592,4592,fan,6,0,00000057.wav,6_dB_fan\fan\id_06\normal\00000057.wav,10.0,16000,6
4593,4593,fan,6,0,00000058.wav,6_dB_fan\fan\id_06\normal\00000058.wav,10.0,16000,6
4594,4594,fan,6,0,00000059.wav,6_dB_fan\fan\id_06\normal\00000059.wav,10.0,16000,6
4595,4595,fan,6,0,00000060.wav,6_dB_fan\fan\id_06\normal\00000060.wav,10.0,16000,6
4596,4596,fan,6,0,00000061.wav,6_dB_fan\fan\id_06\normal\00000061.wav,10.0,16000,6
4597,4597,fan,6,0,00000062.wav,6_dB_fan\fan\id_06\normal\00000062.wav,10.0,16000,6
4598,4598,fan,6,0,00000063.wav,6_dB_fan\fan\id_06\normal\00000063.wav,10.0,16000,6
4599,4599,fan,6,0,00000064.wav,6_dB_fan\fan\id_06\normal\00000064.wav,10.0,16000,6
4600,4600,fan,6,0,00000065.wav,6_dB_fan\fan\id_06\normal\00000065.wav,10.0,16000,6
4601,4601,fan,6,0,00000066.wav,6_dB_fan\fan\id_06\normal\00000066.wav,10.0,16000,6
4602,4602,fan,6,0,00000067.wav,6_dB_fan\fan\id_06\normal\00000067.wav,10.0,16000,6
4603,4603,fan,6,0,00000068.wav,6_dB_fan\fan\id_06\normal\00000068.wav,10.0,16000,6
4604,4604,fan,6,0,00000069.wav,6_dB_fan\fan\id_06\normal\00000069.wav,10.0,16000,6
4605,4605,fan,6,0,00000070.wav,6_dB_fan\fan\id_06\normal\00000070.wav,10.0,16000,6
4606,4606,fan,6,0,00000071.wav,6_dB_fan\fan\id_06\normal\00000071.wav,10.0,16000,6
4607,4607,fan,6,0,00000072.wav,6_dB_fan\fan\id_06\normal\00000072.wav,10.0,16000,6
4608,4608,fan,6,0,00000073.wav,6_dB_fan\fan\id_06\normal\00000073.wav,10.0,16000,6
4609,4609,fan,6,0,00000074.wav,6_dB_fan\fan\id_06\normal\00000074.wav,10.0,16000,6
4610,4610,fan,6,0,00000075.wav,6_dB_fan\fan\id_06\normal\00000075.wav,10.0,16000,6
4611,4611,fan,6,0,00000076.wav,6_dB_fan\fan\id_06\normal\00000076.wav,10.0,16000,6
4612,4612,fan,6,0,00000077.wav,6_dB_fan\fan\id_06\normal\00000077.wav,10.0,16000,6
4613,4613,fan,6,0,00000078.wav,6_dB_fan\fan\id_06\normal\00000078.wav,10.0,16000,6
4614,4614,fan,6,0,00000079.wav,6_dB_fan\fan\id_06\normal\00000079.wav,10.0,16000,6
4615,4615,fan,6,0,00000080.wav,6_dB_fan\fan\id_06\normal\00000080.wav,10.0,16000,6
4616,4616,fan,6,0,00000081.wav,6_dB_fan\fan\id_06\normal\00000081.wav,10.0,16000,6
4617,4617,fan,6,0,00000082.wav,6_dB_fan\fan\id_06\normal\00000082.wav,10.0,16000,6
4618,4618,fan,6,0,00000083.wav,6_dB_fan\fan\id_06\normal\00000083.wav,10.0,16000,6
4619,4619,fan,6,0,00000084.wav,6_dB_fan\fan\id_06\normal\00000084.wav,10.0,16000,6
4620,4620,fan,6,0,00000085.wav,6_dB_fan\fan\id_06\normal\00000085.wav,10.0,16000,6
4621,4621,fan,6,0,00000086.wav,6_dB_fan\fan\id_06\normal\00000086.wav,10.0,16000,6
4622,4622,fan,6,0,00000087.wav,6_dB_fan\fan\id_06\normal\00000087.wav,10.0,16000,6
4623,4623,fan,6,0,00000088.wav,6_dB_fan\fan\id_06\normal\00000088.wav,10.0,16000,6
4624,4624,fan,6,0,00000089.wav,6_dB_fan\fan\id_06\normal\00000089.wav,10.0,16000,6
4625,4625,fan,6,0,00000090.wav,6_dB_fan\fan\id_06\normal\00000090.wav,10.0,16000,6
4626,4626,fan,6,0,00000091.wav,6_dB_fan\fan\id_06\normal\00000091.wav,10.0,16000,6
4627,4627,fan,6,0,00000092.wav,6_dB_fan\fan\id_06\normal\00000092.wav,10.0,16000,6
4628,4628,fan,6,0,00000093.wav,6_dB_fan\fan\id_06\normal\00000093.wav,10.0,16000,6
4629,4629,fan,6,0,00000094.wav,6_dB_fan\fan\id_06\normal\00000094.wav,10.0,16000,6
4630,4630,fan,6,0,00000095.wav,6_dB_fan\fan\id_06\normal\00000095.wav,10.0,16000,6
4631,4631,fan,6,0,00000096.wav,6_dB_fan\fan\id_06\normal\00000096.wav,10.0,16000,6
4632,4632,fan,6,0,00000097.wav,6_dB_fan\fan\id_06\normal\00000097.wav,10.0,16000,6
4633,4633,fan,6,0,00000098.wav,6_dB_fan\fan\id_06\normal\00000098.wav,10.0,16000,6
4634,4634,fan,6,0,00000099.wav,6_dB_fan\fan\id_06\normal\00000099.wav,10.0,16000,6
4635,4635,fan,6,0,00000100.wav,6_dB_fan\fan\id_06\normal\00000100.wav,10.0,16000,6
4636,4636,fan,6,0,00000101.wav,6_dB_fan\fan\id_06\normal\00000101.wav,10.0,16000,6
4637,4637,fan,6,0,00000102.wav,6_dB_fan\fan\id_06\normal\00000102.wav,10.0,16000,6
4638,4638,fan,6,0,00000103.wav,6_dB_fan\fan\id_06\normal\00000103.wav,10.0,16000,6
4639,4639,fan,6,0,00000104.wav,6_dB_fan\fan\id_06\normal\00000104.wav,10.0,16000,6
4640,4640,fan,6,0,00000105.wav,6_dB_fan\fan\id_06\normal\00000105.wav,10.0,16000,6
4641,4641,fan,6,0,00000106.wav,6_dB_fan\fan\id_06\normal\00000106.wav,10.0,16000,6
4642,4642,fan,6,0,00000107.wav,6_dB_fan\fan\id_06\normal\00000107.wav,10.0,16000,6
4643,4643,fan,6,0,00000108.wav,6_dB_fan\fan\id_06\normal\00000108.wav,10.0,16000,6
4644,4644,fan,6,0,00000109.wav,6_dB_fan\fan\id_06\normal\00000109.wav,10.0,16000,6
4645,4645,fan,6,0,00000110.wav,6_dB_fan\fan\id_06\normal\00000110.wav,10.0,16000,6
4646,4646,fan,6,0,00000111.wav,6_dB_fan\fan\id_06\normal\00000111.wav,10.0,16000,6
4647,4647,fan,6,0,00000112.wav,6_dB_fan\fan\id_06\normal\00000112.wav,10.0,16000,6
4648,4648,fan,6,0,00000113.wav,6_dB_fan\fan\id_06\normal\00000113.wav,10.0,16000,6
4649,4649,fan,6,0,00000114.wav,6_dB_fan\fan\id_06\normal\00000114.wav,10.0,16000,6
4650,4650,fan,6,0,00000115.wav,6_dB_fan\fan\id_06\normal\00000115.wav,10.0,16000,6
4651,4651,fan,6,0,00000116.wav,6_dB_fan\fan\id_06\normal\00000116.wav,10.0,16000,6
4652,4652,fan,6,0,00000117.wav,6_dB_fan\fan\id_06\normal\00000117.wav,10.0,16000,6
4653,4653,fan,6,0,00000118.wav,6_dB_fan\fan\id_06\normal\00000118.wav,10.0,16000,6
4654,4654,fan,6,0,00000119.wav,6_dB_fan\fan\id_06\normal\00000119.wav,10.0,16000,6
4655,4655,fan,6,0,00000120.wav,6_dB_fan\fan\id_06\normal\00000120.wav,10.0,16000,6
4656,4656,fan,6,0,00000121.wav,6_dB_fan\fan\id_06\normal\00000121.wav,10.0,16000,6
4657,4657,fan,6,0,00000122.wav,6_dB_fan\fan\id_06\normal\00000122.wav,10.0,16000,6
4658,4658,fan,6,0,00000123.wav,6_dB_fan\fan\id_06\normal\00000123.wav,10.0,16000,6
4659,4659,fan,6,0,00000124.wav,6_dB_fan\fan\id_06\normal\00000124.wav,10.0,16000,6
4660,4660,fan,6,0,00000125.wav,6_dB_fan\fan\id_06\normal\00000125.wav,10.0,16000,6
4661,4661,fan,6,0,00000126.wav,6_dB_fan\fan\id_06\normal\00000126.wav,10.0,16000,6
4662,4662,fan,6,0,00000127.wav,6_dB_fan\fan\id_06\normal\00000127.wav,10.0,16000,6
4663,4663,fan,6,0,00000128.wav,6_dB_fan\fan\id_06\normal\00000128.wav,10.0,16000,6
4664,4664,fan,6,0,00000129.wav,6_dB_fan\fan\id_06\normal\00000129.wav,10.0,16000,6
4665,4665,fan,6,0,00000130.wav,6_dB_fan\fan\id_06\normal\00000130.wav,10.0,16000,6
4666,4666,fan,6,0,00000131.wav,6_dB_fan\fan\id_06\normal\00000131.wav,10.0,16000,6
4667,4667,fan,6,0,00000132.wav,6_dB_fan\fan\id_06\normal\00000132.wav,10.0,16000,6
4668,4668,fan,6,0,00000133.wav,6_dB_fan\fan\id_06\normal\00000133.wav,10.0,16000,6
4669,4669,fan,6,0,00000134.wav,6_dB_fan\fan\id_06\normal\00000134.wav,10.0,16000,6
4670,4670,fan,6,0,00000135.wav,6_dB_fan\fan\id_06\normal\00000135.wav,10.0,16000,6
4671,4671,fan,6,0,00000136.wav,6_dB_fan\fan\id_06\normal\00000136.wav,10.0,16000,6
4672,4672,fan,6,0,00000137.wav,6_dB_fan\fan\id_06\normal\00000137.wav,10.0,16000,6
4673,4673,fan,6,0,00000138.wav,6_dB_fan\fan\id_06\normal\00000138.wav,10.0,16000,6
4674,4674,fan,6,0,00000139.wav,6_dB_fan\fan\id_06\normal\00000139.wav,10.0,16000,6
4675,4675,fan,6,0,00000140.wav,6_dB_fan\fan\id_06\normal\00000140.wav,10.0,16000,6
4676,4676,fan,6,0,00000141.wav,6_dB_fan\fan\id_06\normal\00000141.wav,10.0,16000,6
4677,4677,fan,6,0,00000142.wav,6_dB_fan\fan\id_06\normal\00000142.wav,10.0,16000,6
4678,4678,fan,6,0,00000143.wav,6_dB_fan\fan\id_06\normal\00000143.wav,10.0,16000,6
4679,4679,fan,6,0,00000144.wav,6_dB_fan\fan\id_06\normal\00000144.wav,10.0,16000,6
4680,4680,fan,6,0,00000145.wav,6_dB_fan\fan\id_06\normal\00000145.wav,10.0,16000,6
4681,4681,fan,6,0,00000146.wav,6_dB_fan\fan\id_06\normal\00000146.wav,10.0,16000,6
4682,4682,fan,6,0,00000147.wav,6_dB_fan\fan\id_06\normal\00000147.wav,10.0,16000,6
4683,4683,fan,6,0,00000148.wav,6_dB_fan\fan\id_06\normal\00000148.wav,10.0,16000,6
4684,4684,fan,6,0,00000149.wav,6_dB_fan\fan\id_06\normal\00000149.wav,10.0,16000,6
4685,4685,fan,6,0,00000150.wav,6_dB_fan\fan\id_06\normal\00000150.wav,10.0,16000,6
4686,4686,fan,6,0,00000151.wav,6_dB_fan\fan\id_06\normal\00000151.wav,10.0,16000,6
4687,4687,fan,6,0,00000152.wav,6_dB_fan\fan\id_06\normal\00000152.wav,10.0,16000,6
4688,4688,fan,6,0,00000153.wav,6_dB_fan\fan\id_06\normal\00000153.wav,10.0,16000,6
4689,4689,fan,6,0,00000154.wav,6_dB_fan\fan\id_06\normal\00000154.wav,10.0,16000,6
4690,4690,fan,6,0,00000155.wav,6_dB_fan\fan\id_06\normal\00000155.wav,10.0,16000,6
4691,4691,fan,6,0,00000156.wav,6_dB_fan\fan\id_06\normal\00000156.wav,10.0,16000,6
4692,4692,fan,6,0,00000157.wav,6_dB_fan\fan\id_06\normal\00000157.wav,10.0,16000,6
4693,4693,fan,6,0,00000158.wav,6_dB_fan\fan\id_06\normal\00000158.wav,10.0,16000,6
4694,4694,fan,6,0,00000159.wav,6_dB_fan\fan\id_06\normal\00000159.wav,10.0,16000,6
4695,4695,fan,6,0,00000160.wav,6_dB_fan\fan\id_06\normal\00000160.wav,10.0,16000,6
4696,4696,fan,6,0,00000161.wav,6_dB_fan\fan\id_06\normal\00000161.wav,10.0,16000,6
4697,4697,fan,6,0,00000162.wav,6_dB_fan\fan\id_06\normal\00000162.wav,10.0,16000,6
4698,4698,fan,6,0,00000163.wav,6_dB_fan\fan\id_06\normal\00000163.wav,10.0,16000,6
4699,4699,fan,6,0,00000164.wav,6_dB_fan\fan\id_06\normal\00000164.wav,10.0,16000,6
4700,4700,fan,6,0,00000165.wav,6_dB_fan\fan\id_06\normal\00000165.wav,10.0,16000,6
4701,4701,fan,6,0,00000166.wav,6_dB_fan\fan\id_06\normal\00000166.wav,10.0,16000,6
4702,4702,fan,6,0,00000167.wav,6_dB_fan\fan\id_06\normal\00000167.wav,10.0,16000,6
4703,4703,fan,6,0,00000168.wav,6_dB_fan\fan\id_06\normal\00000168.wav,10.0,16000,6
4704,4704,fan,6,0,00000169.wav,6_dB_fan\fan\id_06\normal\00000169.wav,10.0,16000,6
4705,4705,fan,6,0,00000170.wav,6_dB_fan\fan\id_06\normal\00000170.wav,10.0,16000,6
4706,4706,fan,6,0,00000171.wav,6_dB_fan\fan\id_06\normal\00000171.wav,10.0,16000,6
4707,4707,fan,6,0,00000172.wav,6_dB_fan\fan\id_06\normal\00000172.wav,10.0,16000,6
4708,4708,fan,6,0,00000173.wav,6_dB_fan\fan\id_06\normal\00000173.wav,10.0,16000,6
4709,4709,fan,6,0,00000174.wav,6_dB_fan\fan\id_06\normal\00000174.wav,10.0,16000,6
4710,4710,fan,6,0,00000175.wav,6_dB_fan\fan\id_06\normal\00000175.wav,10.0,16000,6
4711,4711,fan,6,0,00000176.wav,6_dB_fan\fan\id_06\normal\00000176.wav,10.0,16000,6
4712,4712,fan,6,0,00000177.wav,6_dB_fan\fan\id_06\normal\00000177.wav,10.0,16000,6
4713,4713,fan,6,0,00000178.wav,6_dB_fan\fan\id_06\normal\00000178.wav,10.0,16000,6
4714,4714,fan,6,0,00000179.wav,6_dB_fan\fan\id_06\normal\00000179.wav,10.0,16000,6
4715,4715,fan,6,0,00000180.wav,6_dB_fan\fan\id_06\normal\00000180.wav,10.0,16000,6
4716,4716,fan,6,0,00000181.wav,6_dB_fan\fan\id_06\normal\00000181.wav,10.0,16000,6
4717,4717,fan,6,0,00000182.wav,6_dB_fan\fan\id_06\normal\00000182.wav,10.0,16000,6
4718,4718,fan,6,0,00000183.wav,6_dB_fan\fan\id_06\normal\00000183.wav,10.0,16000,6
4719,4719,fan,6,0,00000184.wav,6_dB_fan\fan\id_06\normal\00000184.wav,10.0,16000,6
4720,4720,fan,6,0,00000185.wav,6_dB_fan\fan\id_06\normal\00000185.wav,10.0,16000,6
4721,4721,fan,6,0,00000186.wav,6_dB_fan\fan\id_06\normal\00000186.wav,10.0,16000,6
4722,4722,fan,6,0,00000187.wav,6_dB_fan\fan\id_06\normal\00000187.wav,10.0,16000,6
4723,4723,fan,6,0,00000188.wav,6_dB_fan\fan\id_06\normal\00000188.wav,10.0,16000,6
4724,4724,fan,6,0,00000189.wav,6_dB_fan\fan\id_06\normal\00000189.wav,10.0,16000,6
4725,4725,fan,6,0,00000190.wav,6_dB_fan\fan\id_06\normal\00000190.wav,10.0,16000,6
4726,4726,fan,6,0,00000191.wav,6_dB_fan\fan\id_06\normal\00000191.wav,10.0,16000,6
4727,4727,fan,6,0,00000192.wav,6_dB_fan\fan\id_06\normal\00000192.wav,10.0,16000,6
4728,4728,fan,6,0,00000193.wav,6_dB_fan\fan\id_06\normal\00000193.wav,10.0,16000,6
4729,4729,fan,6,0,00000194.wav,6_dB_fan\fan\id_06\normal\00000194.wav,10.0,16000,6
4730,4730,fan,6,0,00000195.wav,6_dB_fan\fan\id_06\normal\00000195.wav,10.0,16000,6
4731,4731,fan,6,0,00000196.wav,6_dB_fan\fan\id_06\normal\00000196.wav,10.0,16000,6
4732,4732,fan,6,0,00000197.wav,6_dB_fan\fan\id_06\normal\00000197.wav,10.0,16000,6
4733,4733,fan,6,0,00000198.wav,6_dB_fan\fan\id_06\normal\00000198.wav,10.0,16000,6
4734,4734,fan,6,0,00000199.wav,6_dB_fan\fan\id_06\normal\00000199.wav,10.0,16000,6
4735,4735,fan,6,0,00000200.wav,6_dB_fan\fan\id_06\normal\00000200.wav,10.0,16000,6
4736,4736,fan,6,0,00000201.wav,6_dB_fan\fan\id_06\normal\00000201.wav,10.0,16000,6
4737,4737,fan,6,0,00000202.wav,6_dB_fan\fan\id_06\normal\00000202.wav,10.0,16000,6
4738,4738,fan,6,0,00000203.wav,6_dB_fan\fan\id_06\normal\00000203.wav,10.0,16000,6
4739,4739,fan,6,0,00000204.wav,6_dB_fan\fan\id_06\normal\00000204.wav,10.0,16000,6
4740,4740,fan,6,0,00000205.wav,6_dB_fan\fan\id_06\normal\00000205.wav,10.0,16000,6
4741,4741,fan,6,0,00000206.wav,6_dB_fan\fan\id_06\normal\00000206.wav,10.0,16000,6
4742,4742,fan,6,0,00000207.wav,6_dB_fan\fan\id_06\normal\00000207.wav,10.0,16000,6
4743,4743,fan,6,0,00000208.wav,6_dB_fan\fan\id_06\normal\00000208.wav,10.0,16000,6
